y/m,月增加人口數,月增加率,折合年增加率,自然增加人口數,自然增加月增加率,自然增加折合年增加率,出生數,月出生率,折合年出生率,死亡數,月死亡率,折合年死亡率
2016/3,-440,-0.87,-10.21,-221,-0.43,-5.13,351,0.69,8.15,572,1.13,13.28
2016/4,-294,-0.58,-7.06,-142,-0.28,-3.41,267,0.53,6.41,409,0.81,9.82
2016/5,-431,-0.85,-10.02,-102,-0.2,-2.37,298,0.59,6.93,400,0.79,9.3
2016/6,-211,-0.42,-5.07,-115,-0.23,-2.77,261,0.51,6.28,376,0.74,9.04
2016/7,-244,-0.48,-5.68,-72,-0.14,-1.68,303,0.6,7.05,375,0.74,8.73
2016/8,-436,-0.86,-10.15,-83,-0.16,-1.93,303,0.6,7.06,386,0.76,8.99
2016/9,-478,-0.94,-11.51,-110,-0.22,-2.65,268,0.53,6.46,378,0.75,9.11
2016/10,-392,-0.77,-9.15,-28,-0.06,-0.65,341,0.67,7.96,369,0.73,8.61
2016/11,-289,-0.57,-6.97,-25,-0.05,-0.6,342,0.68,8.25,367,0.73,8.86
2016/12,-208,-0.41,-4.86,-90,-0.18,-2.1,349,0.69,8.15,439,0.87,10.26
2017/1,-325,-0.64,-7.58,-91,-0.18,-2.12,253,0.5,5.9,344,0.68,8.02
2017/2,-277,-0.55,-7.15,-180,-0.36,-4.65,259,0.51,6.69,439,0.87,11.34
2017/3,-463,-0.92,-10.8,-175,-0.35,-4.09,326,0.65,7.61,501,0.99,11.7
2017/4,-236,-0.47,-5.7,-80,-0.16,-1.93,257,0.51,6.2,337,0.67,8.14
2017/5,-287,-0.57,-6.71,-132,-0.26,-3.09,273,0.54,6.38,405,0.8,9.47
2017/6,-314,-0.62,-7.59,-144,-0.29,-3.48,280,0.56,6.77,424,0.84,10.25
2017/7,-329,-0.65,-7.7,-151,-0.3,-3.53,263,0.52,6.16,414,0.82,9.69
2017/8,-450,-0.89,-10.53,-129,-0.26,-3.02,290,0.58,6.79,419,0.83,9.81
2017/9,-387,-0.77,-9.37,-103,-0.21,-2.49,262,0.52,6.35,365,0.73,8.84
2017/10,-338,-0.67,-7.93,-108,-0.22,-2.53,286,0.57,6.71,394,0.78,9.24
2017/11,-283,-0.56,-6.86,-127,-0.25,-3.08,299,0.6,7.25,426,0.85,10.33
2017/12,-423,-0.84,-9.93,-134,-0.27,-3.15,288,0.57,6.76,422,0.84,9.91
2018/1,-365,-0.73,-8.58,-155,-0.31,-3.64,324,0.65,7.62,479,0.96,11.26
2018/2,-237,-0.47,-6.17,-133,-0.27,-3.46,255,0.51,6.64,388,0.78,10.1
2018/3,-346,-0.69,-8.14,-172,-0.34,-4.05,303,0.61,7.13,475,0.95,11.18
2018/4,-224,-0.45,-5.45,-154,-0.31,-3.75,250,0.5,6.08,404,0.81,9.83
2018/5,-348,-0.7,-8.2,-133,-0.27,-3.13,251,0.5,5.91,384,0.77,9.05
2018/6,-337,-0.67,-8.21,-163,-0.33,-3.97,232,0.46,5.65,395,0.79,9.62
2018/7,-343,-0.69,-8.09,-168,-0.34,-3.96,259,0.52,6.11,427,0.86,10.07
2018/8,-426,-0.85,-10.05,-157,-0.31,-3.71,253,0.51,5.97,410,0.82,9.68
2018/9,-308,-0.62,-7.52,-113,-0.23,-2.76,242,0.49,5.91,355,0.71,8.67
2018/10,-241,-0.48,-5.7,-62,-0.12,-1.47,324,0.65,7.66,386,0.78,9.13
2018/11,-390,-0.78,-9.53,-135,-0.27,-3.3,263,0.53,6.43,398,0.8,9.73
2018/12,-455,-0.91,-10.77,-61,-0.12,-1.44,276,0.56,6.54,337,0.68,7.98
2019/1,-425,-0.86,-10.07,-166,-0.33,-3.93,294,0.59,6.97,460,0.93,10.9
2019/2,-171,-0.34,-4.49,-127,-0.26,-3.33,221,0.45,5.8,348,0.7,9.14
2019/3,-268,-0.54,-6.36,-155,-0.31,-3.68,282,0.57,6.69,437,0.88,10.37
2019/4,-276,-0.56,-6.77,-183,-0.37,-4.49,247,0.5,6.06,430,0.87,10.55
2019/5,-345,-0.7,-8.19,-220,-0.44,-5.23,225,0.45,5.34,445,0.9,10.57
2019/6,-263,-0.53,-6.46,-160,-0.32,-3.93,242,0.49,5.94,402,0.81,9.87
2019/7,-199,-0.4,-4.73,-142,-0.29,-3.38,285,0.58,6.78,427,0.86,10.15
2019/8,-22,-0.04,-0.52,-90,-0.18,-2.14,248,0.5,5.9,338,0.68,8.04
2019/9,-370,-0.75,-9.09,-105,-0.21,-2.58,275,0.56,6.76,380,0.77,9.34
2019/10,-170,-0.34,-4.05,-138,-0.28,-3.29,297,0.6,7.07,435,0.88,10.36
2019/11,-170,-0.34,-4.18,-127,-0.26,-3.13,257,0.52,6.32,384,0.78,9.45
2019/12,-240,-0.49,-5.72,-131,-0.27,-3.12,301,0.61,7.17,432,0.87,10.29
2020/1,-128,-0.26,-3.06,-137,-0.28,-3.27,235,0.48,5.62,372,0.75,8.89
2020/2,-241,-0.49,-6.16,-213,-0.43,-5.44,254,0.51,6.49,467,0.95,11.93
2020/3,-340,-0.69,-8.13,-186,-0.38,-4.45,260,0.53,6.22,446,0.9,10.67
2020/4,-265,-0.54,-6.55,-163,-0.33,-4.03,228,0.46,5.64,391,0.79,9.67
2020/5,-261,-0.53,-6.25,-124,-0.25,-2.97,230,0.47,5.51,354,0.72,8.48
2020/6,-144,-0.29,-3.56,-92,-0.19,-2.28,285,0.58,7.06,377,0.77,9.33
2020/7,-323,-0.66,-7.74,-161,-0.33,-3.86,229,0.46,5.49,390,0.79,9.35
2020/8,-242,-0.49,-5.8,-93,-0.19,-2.23,248,0.5,5.95,341,0.69,8.18
2020/9,-425,-0.86,-10.54,-144,-0.29,-3.57,268,0.54,6.65,412,0.84,10.22
2020/10,-197,-0.4,-4.73,-97,-0.2,-2.33,283,0.58,6.8,380,0.77,9.13
2020/11,-305,-0.62,-7.57,-106,-0.22,-2.63,277,0.56,6.88,383,0.78,9.51
2020/12,-409,-0.83,-9.83,-79,-0.16,-1.9,345,0.7,8.3,424,0.86,10.19
2021/1,-433,-0.88,-10.39,-248,-0.51,-5.95,204,0.42,4.9,452,0.92,10.85
2021/2,-398,-0.81,-10.58,-195,-0.4,-5.19,223,0.45,5.93,418,0.85,11.12
2021/3,-492,-1,-11.82,-223,-0.46,-5.36,235,0.48,5.65,458,0.94,11.01
2021/4,-361,-0.74,-8.97,-163,-0.33,-4.05,249,0.51,6.19,412,0.84,10.24
2021/5,-459,-0.94,-11.05,-187,-0.38,-4.5,235,0.48,5.66,422,0.86,10.16
2021/6,-352,-0.72,-8.76,-187,-0.38,-4.66,265,0.54,6.6,452,0.93,11.26
2021/7,-594,-1.22,-14.32,-232,-0.48,-5.6,202,0.41,4.87,434,0.89,10.47
2021/8,-558,-1.14,-13.47,-153,-0.31,-3.7,239,0.49,5.77,392,0.8,9.47
2021/9,-730,-1.5,-18.23,-123,-0.25,-3.07,242,0.5,6.05,365,0.75,9.12
2021/10,-472,-0.97,-11.42,-181,-0.37,-4.38,222,0.46,5.38,403,0.83,9.76
2021/11,-504,-1.04,-12.62,-175,-0.36,-4.38,263,0.54,6.59,438,0.9,10.97
2021/12,-582,-1.2,-14.12,-201,-0.41,-4.88,260,0.54,6.31,461,0.95,11.19
2022/1,-475,-0.98,-11.53,-171,-0.35,-4.15,238,0.49,5.78,409,0.84,9.94
2022/2,-442,-0.91,-11.89,-242,-0.5,-6.52,166,0.34,4.47,408,0.84,10.98
2022/3,-1139,-2.35,-27.71,-283,-0.59,-6.89,209,0.43,5.09,492,1.02,11.98
2022/4,-898,-1.86,-22.63,-264,-0.55,-6.66,168,0.35,4.24,432,0.9,10.9
2022/5,-273,-0.57,-6.67,-294,-0.61,-7.18,165,0.34,4.03,459,0.95,11.22
2022/6,-504,-1.05,-12.73,-443,-0.92,-11.2,199,0.41,5.03,642,1.33,16.22
2022/7,-276,-0.57,-6.75,-339,-0.7,-8.3,195,0.41,4.77,534,1.11,13.07
2022/8,-413,-0.86,-10.11,-317,-0.66,-7.76,222,0.46,5.44,539,1.12,13.2
2022/9,-450,-0.94,-11.39,-258,-0.54,-6.54,211,0.44,5.35,469,0.98,11.88
