y/m,月增加人口數,月增加率,折合年增加率,自然增加人口數,自然增加月增加率,自然增加折合年增加率,出生數,月出生率,折合年出生率,死亡數,月死亡率,折合年死亡率
2014/8,26,0.08,0.92,-7,-0.02,-0.25,235,0.7,8.29,242,0.73,8.54
2014/9,-202,-0.61,-7.37,-74,-0.22,-2.7,225,0.67,8.21,299,0.9,10.9
2014/10,-118,-0.35,-4.17,-40,-0.12,-1.41,250,0.75,8.83,290,0.87,10.24
2014/11,71,0.21,2.59,3,0.01,0.11,227,0.68,8.28,224,0.67,8.17
2014/12,-92,-0.28,-3.25,-40,-0.12,-1.41,269,0.81,9.5,309,0.93,10.91
2015/1,-152,-0.46,-5.37,-91,-0.27,-3.21,227,0.68,8.02,318,0.95,11.23
2015/2,-170,-0.51,-6.65,-53,-0.16,-2.07,170,0.51,6.65,223,0.67,8.73
2015/3,-233,-0.7,-8.24,-74,-0.22,-2.62,236,0.71,8.35,310,0.93,10.96
2015/4,-163,-0.49,-5.96,-62,-0.19,-2.27,202,0.61,7.39,264,0.79,9.65
2015/5,-202,-0.61,-7.15,-63,-0.19,-2.23,194,0.58,6.87,257,0.77,9.1
2015/6,-48,-0.14,-1.76,-60,-0.18,-2.2,207,0.62,7.58,267,0.8,9.77
2015/7,-182,-0.55,-6.45,-78,-0.23,-2.76,228,0.69,8.08,306,0.92,10.84
2015/8,-151,-0.45,-5.35,-53,-0.16,-1.88,216,0.65,7.66,269,0.81,9.54
2015/9,-65,-0.2,-2.38,-10,-0.03,-0.37,233,0.7,8.54,243,0.73,8.9
2015/10,37,0.11,1.31,30,0.09,1.06,286,0.86,10.14,256,0.77,9.08
2015/11,-30,-0.09,-1.1,-12,-0.04,-0.44,234,0.7,8.57,246,0.74,9.01
2015/12,-88,-0.27,-3.12,-57,-0.17,-2.02,260,0.78,9.22,317,0.95,11.24
2016/1,-100,-0.3,-3.56,-37,-0.11,-1.32,233,0.7,8.29,270,0.81,9.6
2016/2,-44,-0.13,-1.67,-99,-0.3,-3.77,206,0.62,7.84,305,0.92,11.6
2016/3,-168,-0.51,-5.98,-119,-0.36,-4.24,268,0.81,9.54,387,1.17,13.77
2016/4,-135,-0.41,-4.97,-86,-0.26,-3.16,184,0.55,6.77,270,0.81,9.93
2016/5,-119,-0.36,-4.24,-61,-0.18,-2.17,205,0.62,7.3,266,0.8,9.48
2016/6,-7,-0.02,-0.26,-71,-0.21,-2.61,199,0.6,7.33,270,0.81,9.94
2016/7,-49,-0.15,-1.75,-54,-0.16,-1.92,211,0.64,7.52,265,0.8,9.44
2016/8,9,0.03,0.32,-80,-0.24,-2.85,203,0.61,7.23,283,0.85,10.08
2016/9,-109,-0.33,-4.01,-27,-0.08,-0.99,223,0.67,8.21,250,0.75,9.21
2016/10,-158,-0.48,-5.63,-22,-0.07,-0.78,256,0.77,9.13,278,0.84,9.91
2016/11,-135,-0.41,-4.97,-49,-0.15,-1.81,239,0.72,8.81,288,0.87,10.62
2016/12,-19,-0.06,-0.68,-26,-0.08,-0.93,255,0.77,9.1,281,0.85,10.03
2017/1,-101,-0.31,-3.59,-78,-0.24,-2.78,166,0.5,5.91,244,0.74,8.68
2017/2,-119,-0.36,-4.69,-93,-0.28,-3.67,197,0.6,7.76,290,0.88,11.43
2017/3,-207,-0.63,-7.37,-129,-0.39,-4.59,202,0.61,7.19,331,1,11.79
2017/4,-141,-0.43,-5.19,-103,-0.31,-3.79,157,0.48,5.78,260,0.79,9.57
2017/5,-204,-0.62,-7.27,-67,-0.2,-2.39,202,0.61,7.2,269,0.81,9.59
2017/6,-163,-0.49,-6.01,-66,-0.2,-2.43,221,0.67,8.15,287,0.87,10.58
2017/7,-131,-0.4,-4.67,-87,-0.26,-3.1,206,0.62,7.35,293,0.89,10.46
2017/8,-169,-0.51,-6.03,-90,-0.27,-3.21,189,0.57,6.75,279,0.85,9.96
2017/9,-145,-0.44,-5.35,-56,-0.17,-2.07,212,0.64,7.83,268,0.81,9.89
2017/10,-69,-0.21,-2.47,-33,-0.1,-1.18,213,0.65,7.61,246,0.75,8.79
2017/11,-88,-0.27,-3.25,-38,-0.12,-1.4,211,0.64,7.79,249,0.76,9.2
2017/12,-137,-0.42,-4.9,-78,-0.24,-2.79,196,0.6,7.01,274,0.83,9.8
2018/1,-221,-0.67,-7.9,-98,-0.3,-3.51,241,0.73,8.62,339,1.03,12.13
2018/2,-163,-0.5,-6.46,-132,-0.4,-5.23,175,0.53,6.94,307,0.93,12.17
2018/3,-158,-0.48,-5.66,-121,-0.37,-4.33,198,0.6,7.09,319,0.97,11.42
2018/4,-12,-0.04,-0.44,-140,-0.43,-5.18,159,0.48,5.89,299,0.91,11.07
2018/5,38,0.12,1.36,-104,-0.32,-3.73,199,0.61,7.13,303,0.92,10.85
2018/6,28,0.09,1.04,-88,-0.27,-3.26,165,0.5,6.11,253,0.77,9.36
2018/7,-40,-0.12,-1.43,-100,-0.3,-3.58,204,0.62,7.31,304,0.92,10.89
2018/8,-108,-0.33,-3.87,-71,-0.22,-2.54,215,0.65,7.7,286,0.87,10.25
2018/9,-157,-0.48,-5.81,-86,-0.26,-3.18,172,0.52,6.37,258,0.79,9.55
2018/10,-113,-0.34,-4.05,-60,-0.18,-2.15,254,0.77,9.11,314,0.96,11.26
2018/11,-67,-0.2,-2.48,-41,-0.12,-1.52,231,0.7,8.56,272,0.83,10.08
2018/12,-296,-0.9,-10.62,-64,-0.2,-2.3,198,0.6,7.11,262,0.8,9.4
2019/1,-180,-0.55,-6.46,-95,-0.29,-3.41,224,0.68,8.04,319,0.97,11.46
2019/2,-134,-0.41,-5.33,-84,-0.26,-3.34,163,0.5,6.48,247,0.75,9.82
2019/3,-141,-0.43,-5.07,-86,-0.26,-3.09,195,0.6,7.01,281,0.86,10.1
2019/4,-164,-0.5,-6.09,-58,-0.18,-2.16,218,0.67,8.1,276,0.84,10.26
2019/5,-269,-0.82,-9.68,-58,-0.18,-2.09,214,0.65,7.7,272,0.83,9.79
2019/6,-94,-0.29,-3.5,-74,-0.23,-2.75,158,0.48,5.88,232,0.71,8.63
2019/7,-173,-0.53,-6.23,-108,-0.33,-3.89,193,0.59,6.95,301,0.92,10.84
2019/8,-33,-0.1,-1.19,-51,-0.16,-1.84,207,0.63,7.46,258,0.79,9.3
2019/9,-204,-0.62,-7.6,-68,-0.21,-2.53,186,0.57,6.93,254,0.78,9.46
2019/10,-111,-0.34,-4,-54,-0.17,-1.95,245,0.75,8.83,299,0.92,10.78
2019/11,-96,-0.29,-3.58,-46,-0.14,-1.71,212,0.65,7.9,258,0.79,9.62
2019/12,-122,-0.37,-4.4,-68,-0.21,-2.45,215,0.66,7.76,283,0.87,10.21
2020/1,-184,-0.56,-6.66,-130,-0.4,-4.71,161,0.49,5.83,291,0.89,10.53
2020/2,-206,-0.63,-7.97,-127,-0.39,-4.92,165,0.51,6.39,292,0.9,11.31
2020/3,-151,-0.46,-5.47,-88,-0.27,-3.19,200,0.61,7.25,288,0.88,10.44
2020/4,-124,-0.38,-4.64,-103,-0.32,-3.86,161,0.49,6.03,264,0.81,9.89
2020/5,-129,-0.4,-4.68,-93,-0.29,-3.37,142,0.44,5.15,235,0.72,8.52
2020/6,-182,-0.56,-6.82,-88,-0.27,-3.3,178,0.55,6.67,266,0.82,9.97
2020/7,-213,-0.65,-7.73,-69,-0.21,-2.51,186,0.57,6.75,255,0.78,9.26
2020/8,-40,-0.12,-1.45,-41,-0.13,-1.49,192,0.59,6.97,233,0.72,8.46
2020/9,-214,-0.66,-8.03,-72,-0.22,-2.7,198,0.61,7.43,270,0.83,10.14
2020/10,-202,-0.62,-7.34,-88,-0.27,-3.2,175,0.54,6.36,263,0.81,9.56
2020/11,-101,-0.31,-3.8,-70,-0.22,-2.63,201,0.62,7.56,271,0.83,10.19
2020/12,-129,-0.4,-4.69,-28,-0.09,-1.02,216,0.67,7.86,244,0.75,8.88
2021/1,-298,-0.92,-10.82,-163,-0.5,-5.92,131,0.4,4.76,294,0.91,10.68
2021/2,-145,-0.45,-5.83,-125,-0.39,-5.03,166,0.51,6.68,291,0.9,11.71
2021/3,-263,-0.81,-9.56,-117,-0.36,-4.25,184,0.57,6.69,301,0.93,10.95
2021/4,-225,-0.7,-8.46,-76,-0.23,-2.86,143,0.44,5.38,219,0.68,8.24
2021/5,-189,-0.58,-6.88,-88,-0.27,-3.2,172,0.53,6.26,260,0.8,9.47
2021/6,-151,-0.47,-5.68,-67,-0.21,-2.52,214,0.66,8.06,281,0.87,10.58
2021/7,-265,-0.82,-9.66,-113,-0.35,-4.12,152,0.47,5.54,265,0.82,9.66
2021/8,-330,-1.02,-12.04,-109,-0.34,-3.98,180,0.56,6.57,289,0.9,10.55
2021/9,-246,-0.76,-9.28,-37,-0.11,-1.4,188,0.58,7.1,225,0.7,8.49
2021/10,-289,-0.9,-10.56,-60,-0.19,-2.19,181,0.56,6.62,241,0.75,8.81
2021/11,-274,-0.85,-10.35,-43,-0.13,-1.63,204,0.63,7.71,247,0.77,9.34
2021/12,-339,-1.05,-12.41,-115,-0.36,-4.21,201,0.63,7.36,316,0.98,11.57
2022/1,-295,-0.92,-10.81,-131,-0.41,-4.8,166,0.52,6.08,297,0.92,10.89
2022/2,-209,-0.65,-8.49,-121,-0.38,-4.91,142,0.44,5.77,263,0.82,10.68
2022/3,-449,-1.4,-16.48,-121,-0.38,-4.44,202,0.63,7.42,323,1.01,11.86
2022/4,-563,-1.76,-21.38,-117,-0.37,-4.45,137,0.43,5.21,254,0.79,9.65
2022/5,-491,-1.54,-18.07,-181,-0.57,-6.67,145,0.45,5.34,326,1.02,12.01
2022/6,-171,-0.54,-6.51,-184,-0.58,-7.01,180,0.56,6.86,364,1.14,13.87
2022/7,-85,-0.27,-3.14,-147,-0.46,-5.42,151,0.47,5.57,298,0.93,10.99
2022/8,-71,-0.22,-2.62,-151,-0.47,-5.57,193,0.6,7.12,344,1.08,12.69
2022/9,-166,-0.52,-6.33,-141,-0.44,-5.38,174,0.55,6.64,315,0.99,12.02
2022/10,-9,-0.03,-0.33,-128,-0.4,-4.73,178,0.56,6.57,306,0.96,11.3
2022/11,-1,-0,-0.04,-125,-0.39,-4.77,173,0.54,6.6,298,0.93,11.37
2022/12,44,0.14,1.62,-151,-0.47,-5.58,192,0.6,7.09,343,1.08,12.67
2023/1,103,0.32,3.8,-185,-0.58,-6.83,135,0.42,4.98,320,1,11.81
2023/2,-132,-0.41,-5.39,-164,-0.51,-6.7,148,0.46,6.05,312,0.98,12.75
