y/m,月增加人口數,月增加率,折合年增加率,自然增加人口數,自然增加月增加率,自然增加折合年增加率,出生數,月出生率,折合年出生率,死亡數,月死亡率,折合年死亡率
2011/2,-148,-0.32,-4.19,-57,-0.12,-1.61,237,0.51,6.71,294,0.64,8.33
2011/3,-184,-0.4,-4.71,-51,-0.11,-1.31,325,0.71,8.32,376,0.82,9.62
2011/4,-290,-0.63,-7.67,-11,-0.02,-0.29,293,0.64,7.75,304,0.66,8.04
2011/5,-241,-0.52,-6.17,-27,-0.06,-0.69,279,0.61,7.15,306,0.67,7.84
2011/6,-156,-0.34,-4.13,-3,-0.01,-0.08,265,0.58,7.02,268,0.58,7.1
2011/7,9,0.02,0.23,37,0.08,0.95,272,0.59,6.97,235,0.51,6.02
2011/8,-11,-0.02,-0.28,51,0.11,1.31,326,0.71,8.36,275,0.6,7.05
2011/9,-15,-0.03,-0.4,14,0.03,0.37,300,0.65,7.95,286,0.62,7.58
2011/10,-36,-0.08,-0.92,45,0.1,1.15,312,0.68,8,267,0.58,6.84
2011/11,-69,-0.15,-1.83,52,0.11,1.38,332,0.72,8.8,280,0.61,7.42
2011/12,-166,-0.36,-4.26,29,0.06,0.74,317,0.69,8.13,288,0.63,7.39
2012/1,-43,-0.09,-1.11,-28,-0.06,-0.72,273,0.59,7.02,301,0.66,7.74
2012/2,-226,-0.49,-6.21,-4,-0.01,-0.11,306,0.67,8.42,310,0.68,8.53
2012/3,-181,-0.39,-4.66,64,0.14,1.65,351,0.77,9.03,287,0.63,7.39
2012/4,-132,-0.29,-3.51,21,0.05,0.56,308,0.67,8.19,287,0.63,7.64
2012/5,32,0.07,0.82,24,0.05,0.62,321,0.7,8.27,297,0.65,7.65
2012/6,105,0.23,2.79,102,0.22,2.71,352,0.77,9.36,250,0.55,6.65
2012/7,-102,-0.22,-2.63,-24,-0.05,-0.62,288,0.63,7.41,312,0.68,8.03
2012/8,36,0.08,0.93,49,0.11,1.26,321,0.7,8.27,272,0.59,7
2012/9,-118,-0.26,-3.14,64,0.14,1.7,303,0.66,8.06,239,0.52,6.36
2012/10,6,0.01,0.15,74,0.16,1.91,396,0.86,10.2,322,0.7,8.29
2012/11,110,0.24,2.93,91,0.2,2.42,382,0.83,10.16,291,0.63,7.74
2012/12,47,0.1,1.21,21,0.05,0.54,329,0.72,8.47,308,0.67,7.93
2013/1,4,0.01,0.1,49,0.11,1.26,382,0.83,9.81,333,0.73,8.55
2013/2,0,0,0,15,0.03,0.43,273,0.6,7.76,258,0.56,7.33
2013/3,0,0,0,15,0.03,0.39,300,0.65,7.7,285,0.62,7.32
2013/4,-47,-0.1,-1.25,-34,-0.07,-0.9,258,0.56,6.85,292,0.64,7.75
2013/5,30,0.07,0.77,26,0.06,0.67,308,0.67,7.91,282,0.61,7.24
2013/6,20,0.04,0.53,-14,-0.03,-0.37,250,0.55,6.63,264,0.58,7
2013/7,34,0.07,0.87,-79,-0.17,-2.03,287,0.63,7.37,366,0.8,9.4
2013/8,12,0.03,0.31,-36,-0.08,-0.92,237,0.52,6.08,273,0.6,7.01
2013/9,-68,-0.15,-1.8,39,0.09,1.03,303,0.66,8.04,264,0.58,7
2013/10,-22,-0.05,-0.56,1,0,0.03,300,0.65,7.7,299,0.65,7.68
2013/11,-44,-0.1,-1.17,5,0.01,0.13,291,0.63,7.72,286,0.62,7.59
2013/12,-58,-0.13,-1.49,-23,-0.05,-0.59,306,0.67,7.86,329,0.72,8.45
2014/1,-78,-0.17,-2,-89,-0.19,-2.29,264,0.58,6.78,353,0.77,9.07
2014/2,-66,-0.14,-1.88,-114,-0.25,-3.24,254,0.55,7.22,368,0.8,10.47
2014/3,115,0.25,2.95,-37,-0.08,-0.95,309,0.67,7.94,346,0.75,8.89
2014/4,123,0.27,3.26,-17,-0.04,-0.45,281,0.61,7.46,298,0.65,7.91
2014/5,18,0.04,0.46,-43,-0.09,-1.1,256,0.56,6.57,299,0.65,7.68
2014/6,203,0.44,5.38,7,0.02,0.19,281,0.61,7.45,274,0.6,7.27
2014/7,15,0.03,0.38,-35,-0.08,-0.9,290,0.63,7.44,325,0.71,8.34
2014/8,91,0.2,2.34,12,0.03,0.31,291,0.63,7.47,279,0.61,7.16
2014/9,-93,-0.2,-2.47,12,0.03,0.32,336,0.73,8.91,324,0.71,8.59
2014/10,15,0.03,0.38,26,0.06,0.67,327,0.71,8.39,301,0.66,7.72
2014/11,81,0.18,2.15,22,0.05,0.58,287,0.63,7.61,265,0.58,7.03
2014/12,-103,-0.22,-2.64,8,0.02,0.21,351,0.76,9.01,343,0.75,8.8
2015/1,-86,-0.19,-2.21,-36,-0.08,-0.92,291,0.63,7.47,327,0.71,8.39
2015/2,-201,-0.44,-5.71,-65,-0.14,-1.85,240,0.52,6.82,305,0.67,8.67
2015/3,-120,-0.26,-3.08,-20,-0.04,-0.51,315,0.69,8.09,335,0.73,8.6
2015/4,-97,-0.21,-2.57,-74,-0.16,-1.96,263,0.57,6.98,337,0.74,8.95
2015/5,-23,-0.05,-0.59,-52,-0.11,-1.34,254,0.55,6.53,306,0.67,7.86
2015/6,63,0.14,1.67,5,0.01,0.13,264,0.58,7.01,259,0.57,6.88
2015/7,-14,-0.03,-0.36,-26,-0.06,-0.67,293,0.64,7.53,319,0.7,8.2
2015/8,76,0.17,1.95,30,0.07,0.77,295,0.64,7.58,265,0.58,6.81
2015/9,-114,-0.25,-3.03,-49,-0.11,-1.3,239,0.52,6.34,288,0.63,7.65
2015/10,-183,-0.4,-4.7,-17,-0.04,-0.44,323,0.7,8.3,340,0.74,8.74
2015/11,-8,-0.02,-0.21,-1,-0,-0.03,313,0.68,8.31,314,0.69,8.34
2015/12,47,0.1,1.21,9,0.02,0.23,347,0.76,8.92,338,0.74,8.69
2016/1,-80,-0.17,-2.06,-69,-0.15,-1.78,259,0.57,6.68,328,0.72,8.45
2016/2,-42,-0.09,-1.16,-85,-0.19,-2.34,248,0.54,6.83,333,0.73,9.18
2016/3,-141,-0.31,-3.63,-22,-0.05,-0.57,353,0.77,9.1,375,0.82,9.67
2016/4,-39,-0.09,-1.04,-80,-0.17,-2.13,279,0.61,7.43,359,0.78,9.57
2016/5,-4,-0.01,-0.1,-13,-0.03,-0.34,283,0.62,7.3,296,0.65,7.63
2016/6,-3,-0.01,-0.08,-6,-0.01,-0.16,272,0.59,7.25,278,0.61,7.41
2016/7,-62,-0.14,-1.6,-33,-0.07,-0.85,253,0.55,6.53,286,0.62,7.38
2016/8,42,0.09,1.08,4,0.01,0.1,325,0.71,8.38,321,0.7,8.28
2016/9,-117,-0.26,-3.12,-44,-0.1,-1.17,260,0.57,6.93,304,0.66,8.1
2016/10,-72,-0.16,-1.86,24,0.05,0.62,335,0.73,8.64,311,0.68,8.02
2016/11,-12,-0.03,-0.32,34,0.07,0.91,317,0.69,8.45,283,0.62,7.55
2016/12,-49,-0.11,-1.26,28,0.06,0.72,341,0.75,8.8,313,0.68,8.08
2017/1,-189,-0.41,-4.86,-106,-0.23,-2.73,245,0.54,6.31,351,0.77,9.03
2017/2,-26,-0.06,-0.74,-75,-0.16,-2.14,272,0.59,7.75,347,0.76,9.89
2017/3,-118,-0.26,-3.04,-54,-0.12,-1.39,336,0.73,8.65,390,0.85,10.04
2017/4,-112,-0.24,-2.98,-85,-0.19,-2.26,232,0.51,6.17,317,0.69,8.44
2017/5,40,0.09,1.03,-59,-0.13,-1.52,273,0.6,7.03,332,0.73,8.55
2017/6,-27,-0.06,-0.72,-55,-0.12,-1.46,288,0.63,7.67,343,0.75,9.13
2017/7,-121,-0.26,-3.12,-85,-0.19,-2.19,271,0.59,6.98,356,0.78,9.17
2017/8,-81,-0.18,-2.09,-82,-0.18,-2.11,263,0.58,6.78,345,0.76,8.89
2017/9,-53,-0.12,-1.41,-6,-0.01,-0.16,275,0.6,7.32,281,0.62,7.48
2017/10,-95,-0.21,-2.45,-9,-0.02,-0.23,288,0.63,7.42,297,0.65,7.66
2017/11,-68,-0.15,-1.81,8,0.02,0.21,323,0.71,8.6,315,0.69,8.39
2017/12,-81,-0.18,-2.09,-71,-0.16,-1.83,262,0.57,6.76,333,0.73,8.59
2018/1,-245,-0.54,-6.32,-121,-0.27,-3.12,284,0.62,7.33,405,0.89,10.45
2018/2,-103,-0.23,-2.94,-86,-0.19,-2.46,242,0.53,6.91,328,0.72,9.37
2018/3,-191,-0.42,-4.93,-95,-0.21,-2.45,295,0.65,7.61,390,0.85,10.07
2018/4,-2,-0,-0.05,-65,-0.14,-1.73,244,0.54,6.51,309,0.68,8.24
2018/5,-19,-0.04,-0.49,-88,-0.19,-2.27,237,0.52,6.12,325,0.71,8.39
2018/6,-41,-0.09,-1.09,-36,-0.08,-0.96,248,0.54,6.62,284,0.62,7.58
2018/7,-82,-0.18,-2.12,-53,-0.12,-1.37,270,0.59,6.97,323,0.71,8.34
2018/8,-166,-0.36,-4.29,-79,-0.17,-2.04,236,0.52,6.1,315,0.69,8.14
2018/9,-166,-0.36,-4.43,-82,-0.18,-2.19,230,0.5,6.14,312,0.68,8.33
2018/10,-84,-0.18,-2.17,-57,-0.13,-1.47,275,0.6,7.11,332,0.73,8.58
2018/11,-132,-0.29,-3.53,-50,-0.11,-1.34,244,0.54,6.52,294,0.65,7.85
2018/12,-155,-0.34,-4.01,-36,-0.08,-0.93,250,0.55,6.47,286,0.63,7.4
2019/1,-186,-0.41,-4.81,-129,-0.28,-3.34,287,0.63,7.42,416,0.91,10.76
2019/2,-113,-0.25,-3.24,-95,-0.21,-2.72,222,0.49,6.36,317,0.7,9.08
2019/3,-152,-0.33,-3.93,-102,-0.22,-2.64,239,0.53,6.19,341,0.75,8.83
2019/4,-38,-0.08,-1.02,-44,-0.1,-1.18,257,0.57,6.88,301,0.66,8.05
2019/5,-7,-0.02,-0.18,-78,-0.17,-2.02,255,0.56,6.6,333,0.73,8.62
2019/6,-19,-0.04,-0.51,-70,-0.15,-1.87,225,0.49,6.02,295,0.65,7.89
2019/7,-70,-0.15,-1.81,-52,-0.11,-1.35,286,0.63,7.41,338,0.74,8.75
2019/8,-57,-0.13,-1.48,-72,-0.16,-1.86,265,0.58,6.86,337,0.74,8.73
2019/9,-234,-0.51,-6.26,-70,-0.15,-1.87,242,0.53,6.48,312,0.69,8.35
2019/10,-58,-0.13,-1.5,-54,-0.12,-1.4,271,0.6,7.02,325,0.72,8.42
2019/11,-61,-0.13,-1.63,-66,-0.15,-1.77,245,0.54,6.56,311,0.68,8.33
2019/12,-48,-0.11,-1.24,-63,-0.14,-1.63,302,0.66,7.83,365,0.8,9.46
2020/1,-17,-0.04,-0.44,-114,-0.25,-2.96,222,0.49,5.77,336,0.74,8.73
2020/2,-62,-0.14,-1.72,-110,-0.24,-3.06,227,0.5,6.31,337,0.74,9.37
2020/3,-148,-0.33,-3.85,-129,-0.28,-3.35,226,0.5,5.88,355,0.78,9.23
2020/4,-36,-0.08,-0.97,-66,-0.15,-1.77,234,0.52,6.29,300,0.66,8.06
2020/5,55,0.12,1.43,-50,-0.11,-1.3,226,0.5,5.88,276,0.61,7.18
2020/6,-79,-0.17,-2.12,-95,-0.21,-2.55,230,0.51,6.18,325,0.72,8.73
2020/7,-131,-0.29,-3.41,-135,-0.3,-3.51,208,0.46,5.41,343,0.76,8.92
2020/8,-114,-0.25,-2.97,-106,-0.23,-2.76,223,0.49,5.8,329,0.73,8.56
2020/9,-194,-0.43,-5.22,-69,-0.15,-1.86,246,0.54,6.62,315,0.69,8.47
2020/10,-143,-0.32,-3.72,-52,-0.11,-1.35,243,0.54,6.33,295,0.65,7.68
2020/11,-63,-0.14,-1.7,-26,-0.06,-0.7,271,0.6,7.29,297,0.66,7.99
2020/12,-159,-0.35,-4.14,-80,-0.18,-2.08,298,0.66,7.76,378,0.83,9.85
2021/1,-146,-0.32,-3.79,-179,-0.4,-4.65,183,0.4,4.76,362,0.8,9.41
2021/2,-190,-0.42,-5.47,-141,-0.31,-4.06,197,0.44,5.67,338,0.75,9.73
2021/3,-254,-0.56,-6.61,-149,-0.33,-3.88,247,0.55,6.43,396,0.87,10.3
2021/4,-142,-0.31,-3.82,-124,-0.27,-3.33,222,0.49,5.97,346,0.76,9.3
2021/5,-21,-0.05,-0.55,-79,-0.17,-2.06,249,0.55,6.48,328,0.73,8.54
2021/6,-183,-0.4,-4.92,-84,-0.19,-2.26,276,0.61,7.43,360,0.8,9.69
2021/7,-205,-0.45,-5.34,-126,-0.28,-3.28,226,0.5,5.89,352,0.78,9.17
2021/8,-311,-0.69,-8.1,-104,-0.23,-2.71,245,0.54,6.38,349,0.77,9.1
2021/9,-213,-0.47,-5.74,-31,-0.07,-0.84,265,0.59,7.14,296,0.66,7.98
2021/10,-247,-0.55,-6.44,-101,-0.22,-2.64,217,0.48,5.66,318,0.7,8.3
2021/11,-231,-0.51,-6.23,-103,-0.23,-2.78,242,0.54,6.53,345,0.76,9.31
2021/12,-252,-0.56,-6.58,-98,-0.22,-2.56,251,0.56,6.56,349,0.77,9.11
2022/1,-286,-0.63,-7.47,-119,-0.26,-3.11,226,0.5,5.91,345,0.77,9.02
2022/2,-326,-0.72,-9.44,-153,-0.34,-4.43,179,0.4,5.18,332,0.74,9.61
2022/3,-645,-1.43,-16.87,-173,-0.38,-4.53,219,0.49,5.73,392,0.87,10.26
2022/4,-472,-1.05,-12.78,-136,-0.3,-3.68,188,0.42,5.09,324,0.72,8.78
2022/5,-30,-0.07,-0.79,-245,-0.55,-6.43,161,0.36,4.22,406,0.9,10.65
2022/6,-77,-0.17,-2.09,-281,-0.63,-7.62,179,0.4,4.85,460,1.02,12.47
2022/7,115,0.26,3.02,-177,-0.39,-4.64,212,0.47,5.56,389,0.87,10.2
2022/8,79,0.18,2.07,-196,-0.44,-5.14,182,0.41,4.77,378,0.84,9.91
2022/9,-105,-0.23,-2.84,-150,-0.33,-4.06,214,0.48,5.8,364,0.81,9.86
2022/10,67,0.15,1.76,-178,-0.4,-4.67,212,0.47,5.56,390,0.87,10.23
2022/11,-73,-0.16,-1.98,-232,-0.52,-6.29,203,0.45,5.5,435,0.97,11.79
2022/12,123,0.27,3.23,-211,-0.47,-5.53,203,0.45,5.32,414,0.92,10.86
2023/1,329,0.73,8.63,-203,-0.45,-5.32,188,0.42,4.93,391,0.87,10.25
2023/2,27,0.06,0.78,-223,-0.5,-6.47,186,0.41,5.4,409,0.91,11.86
